offset,length,type,name,text,translation
0x001E3985,44,P,水希,「だーめ、それは全部片づけが終わってから！」,
0x001E39F3,14,P,ゆきな,「ちぇっ……」,
0x001E3A1A,28,P,聖哉,「………………………………」,
0x001E3A48,60,P,,鈴音さんとの待ち合わせ時間まで、まだ少し余裕はあるけれど……,
0x001E3A94,66,P,,のんびりしていると、貴重な時間があっという間に過ぎてしまいそうだ。,
0x001E3AE6,26,P,,………………………………。,
0x001E3B10,42,P,,早く千歳さんに、あの事を切り出さなきゃ……,
0x001E3B8D,90,P,,しかし千歳さんに話すキッカケをなかなか掴めず、とうとうゆきなちゃんの実家まで来てしまった。,
0x001E3C35,38,P,水希,「荷物ありがとう、おかげで助かったわ」,
0x001E3C74,36,P,聖哉,「ううん、このくらいなんでもないよ」,
0x001E3CD0,16,P,水希,「ねえ厚木君？」,
0x001E3CF9,32,P,聖哉,「えっ……な、なに、千歳さん？」,
0x001E3D4F,55,P,水希,「今日はこのあと時間あるんでしょ、家寄っていかな~い？」,
0x001E3D9F,24,P,聖哉,「う、うん……でも……」,
0x001E3E44,28,P,ゆきな,「………………………………」,
0x001E3E9A,62,P,水希,「頂き物なんだけど、美味しいジュースがあるの。だから、ねっ？」,
0x001E3EF1,28,P,聖哉,「………………………………」,
0x001E3F1D,62,P,,今ここでちゃんと伝えないと、約束の時間に遅れるかもしれない……,
0x001E3F6B,40,P,,勇気を振り絞って、いけっ、聖哉……！！！,
0x001E3FBC,28,P,聖哉,「あ、あの千歳さん……！！」,
0x001E3FF1,50,P,聖哉,「これから僕が話す事、驚かずに聞いて欲しいんだ！」,
0x001E4059,34,P,水希,「ど、どうしたの、厚木君……！？」,
0x001E40B0,56,P,,僕は千歳さんに、今まであったことの全てを話して聞かせた。,
0x001E40F8,86,P,,僕がステラ公国の王子だということ、鈴音さんはその国から僕を迎えに来た使者だったこと……,
0x001E415E,56,P,,そしてゆきなちゃんと、お后候補の契約を結んでいたこと……,
0x001E4218,28,P,水希,「………………………………」,
0x001E4253,50,P,水希,「そう……ゆきなと厚木君の間に、そんなことが……」,
0x001E429E,20,P,聖哉,「うん……驚いた？」,
0x001E42EC,36,P,水希,「う、うん……それは、もちろん……」,
0x001E434A,14,P,水希,「でもね……」,
0x001E4371,14,P,聖哉,「でも……？」,
0x001E43BD,40,P,水希,「あ……う、ううん、なんでもないの……」,
0x001E43F5,50,P,,いきなりズラズラと並べられた突拍子のない話の数々。,
0x001E4437,46,P,,だけど千歳さんは、それを黙って聞いてくれて……,
0x001E4475,70,P,,どこまで信じてくれたかは分からないけど、一応納得してくれたようだった。,
0x001E44D4,48,P,聖哉,「そ、それで……ゆきなちゃんの事なんだけど……」,
0x001E453E,66,P,水希,「ゆきなが……そのステラ公国に、お后候補として修行に行くのね……」,
0x001E4607,24,P,ゆきな,「だめ……お姉ちゃん？」,
0x001E466B,12,P,水希,「うん……」,
0x001E46BD,60,P,水希,「正直言って……私も何て答えていいのか、分からないけど……」,
0x001E4737,28,P,ゆきな,「………………………………」,
0x001E478D,28,P,水希,「………………………………」,
0x001E47E3,50,P,水希,「でも……ゆきなが望むんだったら、私は賛成するわ」,
0x001E4851,20,P,ゆきな,「お姉ちゃん……！」,
0x001E487E,16,P,聖哉,「千歳さん……」,
0x001E48CA,42,P,水希,「おじいちゃんは、寂しがるだろうけど……」,
0x001E4932,44,P,水希,「でも、もう逢えないわけじゃないんだもんね」,
0x001E499A,14,P,ゆきな,「うんっ……」,
0x001E49E8,28,P,ゆきな,「ありがとう、お姉ちゃん！」,
0x001E4A3C,48,P,水希,「厚木君……ゆきなのこと、よろしくお願いします」,
0x001E4A85,52,P,聖哉,「まかせといて。こう見えても僕、一応王子らしいんだ」,
0x001E4AD2,64,P,聖哉,「王子の名にかけて、絶対にゆきなちゃんに辛い思いはさせないから」,
0x001E4B50,44,P,水希,「そっか……厚木君って、王子さまだったんだ」,
0x001E4B95,68,P,聖哉,「そういえば千歳さん、さっきからあんまり驚いてないみたいだけど……」,
0x001E4BF2,42,P,聖哉,「やっぱり嘘だって、思ってるのかな……？」,
0x001E4C54,42,P,水希,「えっ……？　ううん、そんなことないよ！」,
0x001E4CBA,67,P,水希,「うわっ、厚木君が王子さまだったなんてっ！！~ははーーーーーっ！！」,
0x001E4D3D,38,P,ゆきな,「お姉ちゃん、なんかわざとらしい……」,
0x001E4D94,68,P,,こうして僕たちは、千歳さんとおじいちゃんの許可を得ることもできて……,
0x001E4DE8,70,P,,この日、王子とお后候補見習いとして、ステラ公国へと旅立つことになった。,
0x001E4E7F,56,P,,それから、千歳さんの家で簡単に早めの晩餐を済ませた後……,
0x001E4EC7,70,P,,僕とゆきなちゃんは、鈴音さんと待ち合わせ場所の天門沼の湖畔へ来ていた。,
0x001E4F1D,70,P,,ダム工事用の車両や機材は全て撤去され、立ち入り禁止の看板もなくなり……,
0x001E4F73,28,P,,元の美しい姿に戻った天門沼。,
0x001E4F9F,74,P,,山の木立は青々と生い茂り、初夏の太陽が透明な湖面に反射してキラキラと輝き、,
0x001E4FF9,62,P,,山と湖の清々しい香りと、鳥たちの囁きが心を癒してくれる場所……,
0x001E5047,56,P,,どう考えても天門沼は、このままの景観が一番美しいと思う。,
0x001E50A8,50,P,聖哉,「天門沼がダムにならなくて、ほんとよかったね……」,
0x001E512A,12,P,ゆきな,「うん……」,
0x001E5174,56,P,ゆきな,「お兄ちゃんと、みんなと……カッパさんのおかげだよ……」,
0x001E51E8,18,P,ゆきな,「あ、そうだ……」,
0x001E5250,42,P,ゆきな,「ゆきな、カッパさんにお礼言わなくちゃ！」,
0x001E5293,40,P,聖哉,「そうだね、じゃあ一緒に叫ぼうか……？」,
0x001E52FB,12,P,ゆきな,「うんっ！」,
0x001E53AE,48,P,,ゆきなちゃんの手を取って、一緒に川縁へ歩み寄る。,
0x001E5411,28,P,聖哉,「いいかい、ゆきなちゃん？」,
0x001E547F,30,P,ゆきな,「うんっ、じゅんびＯＫだよ！」,
0x001E54B6,20,P,聖哉,「よしっ、じゃあ！」,
0x001E551E,12,P,ゆきな,「せーのー」,
0x001E55FD,44,P,聖哉＆ゆきな,「ありがとーーーーーっ、カッパさん！！！！」,
0x001E56BD,80,P,,こうして日本を遠く離れて……異国の地、ステラ公国へとやってきた僕とゆきなちゃん。,
0x001E5877,40,P,ゆきな,「ゆきなたち、今日からここで暮らすの？」,
0x001E58B8,36,P,聖哉,「うん……頑張ろうね、ゆきなちゃん」,
0x001E58FB,58,P,鈴音,「分からないことがあれば、なんでも私に聞いてくださいまし」,
0x001E5956,32,P,ゆきな,「うん。ありがとう、鈴音さま！」,
0x001E5986,12,P,,それから……,
0x001E59A2,78,P,,僕はステラ公爵家の会議で無事王子を襲名し、いよいよ王宮での生活がスタートする。,
0x001E5A00,68,P,,一方ゆきなちゃんの方はというと、鈴音さんの下でお后候補としての修行。,
0x001E5A54,90,P,,これからは公爵家に相応しい女性になる為の大変な修行が待っているというのは、鈴音さんの談だ。,
0x001E5ABE,8,P,,でも……,
0x001E5AD6,88,P,,きっと頑張り屋さんのゆきなちゃんの事だから、持ち前の根性でどんな修行も乗り越えると思う。,
0x001E5B3E,60,P,,むしろ僕の方が、毎日国の祭事やら社交界やらで目が回りそう……,
0x001E5B8A,96,P,,だいいち挨拶とか食事とかのマナーなんて全然分からないし、新米王子としての修行はまだまだ長そうだ。,
0x001E5BFA,62,P,,おかげで、昼間はおたがい逢っている暇なんて全然なかったけど……,
0x001E5C48,84,P,,鈴音さんの計らいで……夜のほんの一時だけ、ゆきなちゃんと逢う時間を持つことができた。,
0x001E5CBC,36,P,,一日のうちで唯一、心が安まる一時……,
0x001E5CF0,48,P,,それはゆきなちゃんと一緒に、お風呂に入る時間……,
0x001E5D30,26,P,,………………………………。,
0x001E5E81,20,P,ゆきな,「わーい、わーい♪」,
0x001E5EAE,61,P,聖哉,「ゆ、ゆきなちゃん……あんまり騒いだら、怒られ~ちゃうよ！？」,
0x001E5F0C,44,P,ゆきな,「だって、だってぇ、お兄ちゃん王子さま……」,
0x001E5F59,44,P,ゆきな,「ゆきな、みんなと一緒で、楽しいんだもん♪」,
0x001E5FD7,20,P,ゆきな,「わーい、わーい♪」,
0x001E6004,16,P,聖哉,「まったく……」,
0x001E6024,52,P,,お風呂の中で、本物のカッパたちと戯れるゆきなちゃん。,
0x001E6068,76,P,,この国の名前では……ウェンディーヌと言って、ステラ公国の守り神的存在らしい。,
0x001E60C4,80,P,,この王宮の中ではたくさんのウェンディーヌ（＝カッパ）が、大事に育てられていて……,
0x001E6124,66,P,,なぜかゆきなちゃんになついて、僕の部屋に一緒に遊びに来るんだよな。,
0x001E6187,62,P,ゆきな,「カッパさんたちー、みんなでお兄ちゃんの身体を洗いましょー！」,
0x001E61E0,24,P,カッパ,「ふにーーーーーー！！」,
0x001E6211,16,P,聖哉,「げっ……！？」,
0x001E6242,38,P,ゆきな,「あっ、お兄ちゃん、逃げちゃだめ！！」,
0x001E6278,68,P,,ゆきなちゃんとカッパ軍団に捕まえられ、身体中をくまなく洗われる僕……,
0x001E6308,30,P,ゆきな,「お背中、ごっし、ごっし～♪」,
0x001E6341,22,P,カッパ,「ごっし、ごっし～♪」,
0x001E6370,28,P,聖哉,「………………………………」,
0x001E63AD,28,P,ゆきな,「脇も、ごっし、ごっし～♪」,
0x001E63E4,22,P,カッパ,「ごっし、ごっし～♪」,
0x001E6448,24,P,ゆきな,「どう？　お兄ちゃん？」,
0x001E6470,60,P,,屈託のない笑みを浮かべながら、ゆきなちゃんがそう聞いてくる。,
0x001E64C5,34,P,聖哉,「う、うん……とてもいい気分だよ」,
0x001E6508,44,P,ゆきな,「わーい♪　お兄ちゃんが喜んでくれたよー♪」,
0x001E6555,32,P,ゆきな,「よかったね、カッパさんたち♪」,
0x001E6590,16,P,カッパ,「ぱーーーっ！」,
0x001E65B0,48,P,,ゆきなちゃんが喜ぶと、カッパ達も同じように喜ぶ。,
0x001E65F0,68,P,,なんだかゆきなちゃんが、カッパ達の頂点に立っているような感じだなぁ。,
0x001E6644,72,P,,でも、ステラの守り神と言われるカッパに、ここまで好かれているとなれば……,
0x001E669C,56,P,,ゆきなちゃんが僕のお后になっても、誰も文句はないだろう。,
0x001E66F5,64,P,ゆきな,「カッパさんたちー！　もっともっと王子さまをゴシゴシ洗おうねー」,
0x001E6750,22,P,カッパ,「ごしごしーーーっ！」,
0x001E677F,55,P,聖哉,「わわわっ！　そ、そんなにゴシゴシしたら痛いっ~て！！」,
0x001E67D7,42,P,ゆきな,「あっ！　お兄ちゃん、逃げちゃダメーっ！」,
0x001E6851,50,P,ゆきな,「カッパさんたちっ！　お兄ちゃんを捕まえろーっ！」,
0x001E689E,20,P,カッパ,「きーーーーーっ！」,
0x001E68CB,18,P,聖哉,「うわぁぁぁっ！」,
0x001E6918,82,P,,僕はゆきなちゃんの号令で襲いかかってきたカッパ達に捕まり、また連れ戻されてしまう。,
0x001E698B,48,P,ゆきな,「お兄ちゃん！　大人しくしてないとダメなのー！」,
0x001E69D4,16,P,聖哉,「で、でも……」,
0x001E6A05,66,P,ゆきな,「お兄ちゃんのお背中流すのも、お后候補の修行だって言われてるもん」,
0x001E6A68,57,P,ゆきな,「しっかりやらないと、ゆきなが怒られちゃうんだ~よっ！？」,
0x001E6AC2,53,P,ゆきな,「だからお兄ちゃんは、大人しくしてないとだめな~のー」,
0x001E6B10,26,P,聖哉,「うううぅぅ……はい……」,
0x001E6B3A,56,P,,できればゆきなちゃんと二人きりの時間を過ごしたいのに……,
0x001E6B82,64,P,,でも、ゆきなちゃんは大好きなカッパさんと一緒でご満悦だからなぁ。,
0x001E6BE3,46,P,ゆきな,「それじゃあカッパさんたちー！　もう一回っ！」,
0x001E6C32,20,P,ゆきな,「ごっしごっしっ！」,
0x001E6C61,20,P,カッパ,「ごっしごっしっ！」,
0x001E6C85,64,P,,ゆきなちゃんの号令で、カッパ達がまた一斉に僕の身体を洗い始める。,
0x001E6CDE,12,P,聖哉,「…………」,
0x001E6CFA,30,P,,これはこれで……幸せなのかな？,
0x001E6D28,66,P,,だって大好きなゆきなちゃんの、まぶしい程の笑顔が見られるんだから。,
0x001E6D8B,78,P,ゆきな,「カッパさんたちとお兄ちゃんがそばにいてくれて、ゆきな、すっごーく幸せーっ！」,
0x001E6E2C,16,P,,そして次の日……,
0x001E6E6F,72,P,,ゆきなちゃんは予定通り本日退院となり、僕はその手伝いで病院へと来ていた。,
